Frame,Time,Mean_ROI_001,Mean_ROI_002,Mean_ROI_003,Mean_ROI_004,Mean_ROI_005,Mean_ROI_006,Mean_ROI_007,Mean_ROI_008,Mean_ROI_009,Mean_ROI_010
209,24.88095238,28787.79,27192.73469,28147.84397,29126,28444.1049,29527.06931,28521.06931,28349.7013,27279.52632,30851.57732
210,25,28255.27,27249.57143,27942.92199,29303.025,28912.32867,28789.0495,28903.17327,27996.65909,27127.34211,30621.01718
211,25.11904762,28520.94,27481.46939,28476.94326,29416.525,29101.48951,28983.30693,28792.03465,28365.54221,27089.77895,31348.67354
212,25.23809524,28344.95,27348.83673,28274.89362,28965.34167,29142.04196,29479.25743,28486.76238,28176.6461,27143.93158,30515.55326
213,25.35714286,28230.07,27504.67347,28356.9078,29059.13333,29031.86713,28880.66337,28403.41584,28297.33117,27297.55789,31031.91065
214,25.47619048,28482.7,27263.85714,27897.75177,29110.29167,28815.46853,29222.85149,28375.97525,28401.28896,27125.82105,31406.87973
215,25.5952381,28151.38,27370.22449,28150.19858,28914.925,29696.36364,28916.50495,28528.65842,28145.27922,27185.34211,30608.67354
216,25.71428571,28288.71,27556.16327,28424.95745,28572.24167,29079.67832,28874.66337,28653.26733,28541.57792,27165.64737,31279.16495
217,25.83333333,28232.84,27310.87755,28109.31206,28590.91667,29324.88112,29035.40594,28652.0198,28380.41883,27140.94737,30901.97938
218,25.95238095,28247.38,27161.28571,27969.78723,28645.59167,28712.20979,28767.0495,28513.71287,28637.92208,27069.25263,31143.17182
219,26.07142857,28622.23,27271.18367,28122.92199,28833.975,28985.0979,28980.82178,28740.69802,28450.86039,27181.58947,30446.76632
220,26.19047619,28229.06,27345.55102,28590.41844,29391.58333,29139.46853,28595.36634,28524.34653,28397.89935,27259.61053,31224.13402
221,26.30952381,28337.13,27202.59184,28215.21277,28873.75833,28742.28671,28515.79208,28756.9505,28591.02597,27108.44211,31218.90034
222,26.42857143,28068.86,27373.77551,28012.17021,28655.29167,28628.27972,28656.28713,28647.45545,28398.92857,27148.47368,30916.98969
223,26.54761905,27988.27,27240.2449,28280.09929,28432.225,28851.60839,29229.79208,28347.57426,28287.32468,27218.12105,30760.23711
224,26.66666667,28192.29,27212.93878,27932.9078,29040.93333,28615,29411.32673,28572.84653,28527.05519,27219.28947,31489.93471
225,26.78571429,27942.15,27343.06122,27922.58865,28914.525,28497.03497,28901.20792,28582.91584,28363.84091,27215.47895,31471.38488
226,26.9047619,28071.65,27442.20408,28244.14184,28751.75833,29035.40559,29073.36634,28792.77723,28410.51299,27202.90526,30626.20275
227,27.02380952,27846.59,27449.65306,27971.12766,28739.975,28839.75524,28732.70297,28644.62871,28593.26623,27105.25263,30558.76632
228,27.14285714,28067.66,27264.81633,28291.65248,28673.35833,28875.02797,28749.49505,28827.19307,28135.50974,27216.58421,30751.5567
229,27.26190476,28039.94,27287.79592,28137.26241,28504.825,28299.16084,29002.38614,28442.29703,28293.75649,27160.39474,31356.39519
230,27.38095238,28029.53,27348.91837,28247.33333,28964.95833,29030.86713,28919.66337,28320.33663,28091.26623,27071.56316,31309.40206
231,27.5,27970.01,27583.08163,27950.24113,28658.05,28337.00699,28788.60396,28696.59901,28371.02597,27178.31579,31221.37457
232,27.61904762,27829.36,27603.4898,28328.31206,29172.61667,29029.20979,29184.33663,28662.16337,28236.8539,27184.20526,31468.01031
233,27.73809524,28186.98,27229.87755,28257.69504,28689.45833,28353.56643,28545.11881,28554.15842,28672.55195,27204.51053,30911.46392
234,27.85714286,28132.5,27213.2449,28373.84397,28618.925,28672.36364,28848.48515,28263.4505,28481.23052,27131.07895,30625.09966
235,27.97619048,28206.21,27266.38776,28091.82979,28380.375,28663.28671,29639.31683,28267.46535,28309.33117,27202.64737,30397.65979
236,28.0952381,28055.53,27516.53061,28222.58865,28745.41667,28767.44755,28946.39604,28504.86139,28253.05844,27095.44737,31241.0756
237,28.21428571,27934.79,27290.04082,28248.14184,29054.36667,29356.61538,28957.48515,28641.81683,28617.25325,27197.95263,30984.03093
238,28.33333333,27780.26,27615.93878,28003.88652,29118.13333,28977.33566,29371.9901,28488.12376,28716.64286,27198.92632,31277.64261
239,28.45238095,28068.39,27377.95918,28244.67376,28753.375,28833.67832,28873.60396,28608.81188,28250.87013,27104.12105,30972.22337
240,28.57142857,28174.4,27459.63265,28119.58865,28635.1,28862.06294,28925.22772,28306.83663,28675.04545,27117.13158,31325.2543
241,28.69047619,27755.57,27429.38776,28089.3617,28606.38333,28798.97902,29309.65347,28452.40594,28236.72078,27124.21579,30787.05155
242,28.80952381,27889.95,27191.53061,28338.83688,28387.20833,29347,29318.9901,28550.83168,28712.10065,27209.61053,31195.89003
243,28.92857143,27824.46,27319.16327,28276.70213,29189.64167,29254.95105,29540.30693,28649.65347,28478.07792,27054.37895,30708.93127
244,29.04761905,27889.68,27115.46939,28014.00709,28977.03333,28646.03497,29688.9901,28730.84158,28441.06494,27119.26842,31046.52577
245,29.16666667,27882.84,27332.97959,28481.83688,28557.78333,28973.87413,29276.71287,28548.31188,28408.47403,27149.28421,30752.99656
246,29.28571429,27818.7,27435.06122,28376.48936,28625.65833,29206.95804,29005.80198,28645.91089,28272.24351,27003.59474,30236.10309
247,29.4047619,27820.82,27398.30612,28485.20567,29156.325,29055.3007,28864.19802,28338.28218,28753.05195,27185.66316,30918.33333
248,29.52380952,27647.39,27918.73469,28158.46809,29346.275,29163.99301,29162.23762,28651.64356,28422.56169,27197.39474,31374.41581
249,29.64285714,27943.45,27858.79592,28537.70213,28481.28333,28427.41958,28893.07921,28595.4703,28209.87987,27082.58421,30867.68729
250,29.76190476,27681.22,28048.71429,28121.8156,28588.26667,28920.64336,28360.76238,28622.38614,28520.36364,27138.58421,30861.94845
251,29.88095238,27899.64,28138.38776,28127.68085,28747.20833,29000.26573,29522.57426,28625.66337,28593.19156,27175.55789,30661.17526
252,30,27610.26,28816.55102,28633.60993,28698.08333,28954.74126,28799.79208,28567.97525,28285.98377,27346.29474,30664.37113
253,30.11904762,28023.52,28848.18367,28159.23404,28762.76667,28771.45455,29136.32673,28637.78713,28406.26623,27150.35789,30977.99313
254,30.23809524,27907.88,28897.59184,28338.75177,28935.18333,29132.9021,29101.89109,28314.93564,28280.8539,27128.08947,30596.24742
255,30.35714286,28051.97,29778.02041,28666.78723,28913.44167,28918.42657,29120.67327,28954.08911,28424.96753,27218.12632,31289.11684
256,30.47619048,27881.16,29520.12245,28658.79433,29002.85833,28841.67832,28942.58416,28716.28713,28360.4513,27177.77895,30732.9622
257,30.5952381,27726.28,29269.97959,29074.11348,29061.41667,28859.93007,28984.0495,28522.33663,28466.0974,27305.23684,30479.86254
258,30.71428571,27592.1,28624.5102,28296.34043,28284.25,28653.03497,29026.69307,28363.74257,28225.73701,27020.91579,30851.36426
259,30.83333333,27543.85,29293.16327,27884.91489,29096.91667,29018.54545,29578.77228,28331.90099,28316.29545,27090.14211,31632.70103
260,30.95238095,27862.31,29035.61224,28494.86525,29358.325,29164.45455,29030.21782,28640.4604,28564.29545,27138.73684,30781.12715
261,31.07142857,27878.52,28388.91837,28805.68794,29196.90833,29029.2028,29344.88119,28582.18812,28289.78571,27282.45789,31166.94845
262,31.19047619,27599.65,28619.20408,28663.07801,29725.10833,28861.38462,29244.74257,28649.72277,28470.94805,27088.39474,30545.89003
263,31.30952381,27508.71,28560.57143,28570.30496,28840.65,29049.96503,29126.17822,28558.14356,28388.47078,27035.31053,31204.70447
264,31.42857143,27469.43,28071.20408,28244.58865,28967.2,28973.94406,28789.94059,28701.20297,28580.93182,27015.58421,31036.71478
265,31.54761905,27512.29,28092.55102,28455.14184,28947.80833,29049.86014,29275.33663,28658.90099,28352.70779,27183.07368,30585.1134
266,31.66666667,27770.8,27997.53061,28206.63121,28935.20833,28491.95105,29404.24752,28574.54455,28345.10714,27203.09474,30738
267,31.78571429,27417.75,28195.12245,28342.47518,29196.30833,29242.69231,29775.13861,28393.76733,28403.93831,27007.77368,30851.18557
268,31.9047619,27499.37,27747.91837,28257.52482,29235.10833,28918.93007,29505.39604,28539.88614,28287.66883,27068.67368,30893.12371
269,32.02380952,27805.43,27831.85714,28877.75177,28854.88333,29070.13986,29569.9604,28510.30198,28513.85065,27064.02632,30852.1512
270,32.14285714,27568.85,27847.26531,28209.70922,28875.75833,28931.28671,29011.11881,28469.35644,28373.30844,27048.03684,31388.35739
271,32.26190476,27604.39,27961.18367,28340.76596,29129.96667,28950.93706,29576.52475,28440.9901,28228.48377,27072.75789,30712.25773
272,32.38095238,27535.73,27768.91837,28627.02128,29291.00833,28954.38462,29181.35644,28583.27228,28551.69156,27078.82105,30962.189
273,32.5,27557.43,27647.04082,28740.41135,28502.9,28720.46853,29626.19802,28180.58911,28418.60714,26975.06842,30891.72165
274,32.61904762,27559.53,27751.95918,28315.11348,29537.54167,28436.04895,29116.29703,28752.22772,28453.61039,27059.09474,31158.91409
275,32.73809524,27453.49,27952.71429,28266.7305,29530.075,28913.91608,29299.40594,28711.09901,28422.27922,27135.66316,31347.4055
276,32.85714286,27529.02,27769.34694,28442.70922,28766.9,28543.4965,28957.70297,28427.71287,28282.9026,27225.75263,30759.5567
277,32.97619048,27591.93,27631.81633,28214.15603,29114.25,28879.69231,28974.9604,28462.38614,28266.13312,27016.77895,31146.83162
278,33.0952381,27447.57,27589.30612,28491.1773,29143.03333,28989.77622,29137.78218,28371.61386,28358.07792,27164.63684,30907.74227
279,33.21428571,27715.93,27527.22449,28601.53191,28586.60833,29398.93007,29160.82178,28545.13861,28395.38312,27085.83684,31276.2646
280,33.33333333,27707.8,27563.08163,28211.61702,29000.775,28601.76224,29024.89109,28145.47525,28370.93831,27095.30526,30710.93814
281,33.45238095,27635.01,27509.7551,28106.85106,28848.875,28536.03497,28801.28713,28084.9703,28479.48052,26996.45263,30951.03436
282,33.57142857,27558.02,27351.71429,28637.65248,28953.86667,29043.59441,29343.58416,28528.94059,28076.84091,26996.67895,30811.71134
283,33.69047619,27440.59,27381.14286,28359.41135,28728.125,28712.12587,28978.54455,28542.53465,28206.10714,27004.40526,31247.79725
284,33.80952381,27584.76,27340.34694,27937.91489,28878.90833,28845.82517,28759.09901,28370.35149,28513.32468,26979.30526,30672.08591
285,33.92857143,27543.14,27213.5102,27799.04255,28445.175,28345.57343,28753.52475,28471.70792,28401.46429,27031.32632,30363.80412
286,34.04761905,27683.88,27515.55102,27980.33333,28341.725,28579.31469,29024.0495,28503.67327,28026.51623,27131.66316,31043.7079
287,34.16666667,27553.26,27396.30612,28039.79433,29049.21667,28637.35664,28956.73267,28703.75743,28145.37013,27116.24737,30724.13402
288,34.28571429,27480.4,27465.83673,28026.43262,28530.56667,28804.59441,28576.81188,28420.39109,28477.63636,27082.74737,30923.04467
289,34.4047619,27743.2,27512.73469,28030.49645,28797.43333,28982.69231,29030.48515,28447.31683,28336.73701,27285.83158,31393.46048
290,34.52380952,27473.61,27397.55102,28159.39007,28719.55,28562.06294,28878.15842,28300.94554,28464.54545,27214.93158,30992.72852
291,34.64285714,27559.49,27421.12245,27970.39716,28734.78333,28776.83217,29575.89109,28526.30693,28419.60714,27065.07368,30850.68729
292,34.76190476,27334.71,27791,28000.99291,28473.55833,28962.41259,28946.9604,28348.20792,28217.75,27206.05789,31139.16838
293,34.88095238,27578.98,27876.02041,28047.39716,28978.06667,29057.28671,29052.40594,28542.5495,28292.62338,27175.69474,31731.57388
294,35,27683.41,27625.04082,28298.23404,28667.41667,28390.92308,28861.22772,28367.65347,28269.62662,27165.80526,31313.7354
295,35.11904762,27753.03,27659.36735,28141.26241,28303.96667,28630.22378,28679.79208,28677.78713,28312.60714,27339.63684,30843.78351
296,35.23809524,27592.66,27560.14286,27963.84397,28600.45833,28418.34965,28880.06931,28467.5,28262.46753,27115.57368,31456.05498
297,35.35714286,27363.51,27480.89796,27818.30496,28742.45,28709.45455,29367.59406,28495.13366,28365.33442,27342.38947,30583.1134
298,35.47619048,27560.94,27458.57143,28353.68085,28928.45833,28649.75524,29061.70297,28474.74257,28228.17208,27267.01053,31069.30928
299,35.5952381,27545.37,27638.46939,28014.25532,29272.73333,28822.42657,28866.41584,28471.40594,28231.3539,27210.19474,31197.7457
300,35.71428571,27373.76,27503.04082,28108.8227,28968.64167,28924.94406,28790.57426,28694.61881,28713.53896,27280.66316,31556.06186
301,35.83333333,27510.51,27550.79592,27861.36879,28717.84167,28672.02098,28699.62376,28385.41089,28423.62987,27211.14737,31251.19244
302,35.95238095,27498.82,27822.16327,27902.29787,28986.29167,28900.59441,29406.48515,28489.32178,28396.02922,27126.03684,30756.33677
303,36.07142857,27362.46,27515.02041,27971.83688,28963.075,28541.58741,28842.26733,28575.96535,28328.57143,27226.24211,31052.95189
304,36.19047619,27525.4,27481.61224,28120.11348,28209.00833,28892.76224,29162.46535,28522.95545,28374.75325,27215.76316,30449.89347
305,36.30952381,27650.39,27691.18367,28588.85816,28561.49167,28414.91608,28553.53465,28472.07921,28326.75974,27157.33684,30368.28866
306,36.42857143,27556.82,27329.63265,28366.92908,28716.15,28508.29371,28856.32673,28555.22772,28483.01623,27327.24737,31086.68041
307,36.54761905,27549,27467.16327,28220.48936,28261.89167,28608.88811,29103.86139,28323.4505,28277.93182,27313.41579,30605.71821
308,36.66666667,27694.46,27361.73469,28330.53901,28620.29167,28410.07692,28826.40594,28391.0495,28199.68506,27307.61053,30357.49141
309,36.78571429,27601.4,27431.63265,27985.63121,28532.09167,28575.38462,28719.9703,28666.43564,28363.35714,27175.34737,31121.52921
310,36.9047619,27410.47,27546.61224,27946.21277,28921.325,28825.53147,28513.80198,28414.29208,28431.99351,27162.16316,31113.189
311,37.02380952,27440.17,27563.89796,28078.61702,29071.375,28690.78322,29180.47525,28232.5198,28223.13961,27079.25263,30787.10653
312,37.14285714,27544.91,27469.65306,28530.05674,28527.20833,28291.26573,28560.68317,28635.0297,28414.36364,27157.75789,30835.60137
313,37.26190476,27348.59,27283.20408,28235.58865,28689.025,28643.36364,28920.67327,28230.62376,28317.43506,27237.45263,30418.19931
314,37.38095238,27535.03,27333.59184,28183.65248,28453.38333,28314.4965,29009.19802,28689.91089,28440.76299,27273.40526,30927.91753
315,37.5,27768.42,27190.26531,28167.90071,28355.35,27995.46853,28949.9901,28444.58911,28197.68831,27179.82632,30441.50515
316,37.61904762,27582,27436.16327,27961.90071,28320.19167,28422.45455,28530.0099,28522.43069,28360.47078,27258.99474,30830.71821
317,37.73809524,27556.87,27367.73469,28163.67376,28148.18333,28309.73427,29093.80198,28531.22772,28432.06169,27049.18947,30516.89347
318,37.85714286,27373.4,27220.34694,28367.1773,28885.35,28843.28671,29062.74257,28302.55446,28289.98052,27314.66316,31233.75258
319,37.97619048,27705.92,27155.57143,28246.80851,28076.35833,28819.23776,28848.61386,28204.89109,28246.07792,27115.80526,31413.28866
320,38.0952381,27410.45,27363.18367,27970.9078,28327.95833,28849.01399,29216.30693,28302.33663,28575.74675,27211.38947,30451.79381
321,38.21428571,27469.79,27277.59184,28167.92908,28612.125,28782.95105,28458.91089,28576.19802,28400.51948,27106.64211,30536.35395
322,38.33333333,27328.31,27149.44898,28131.41844,28975.36667,28752.66434,28811.15842,28762.32673,28023.3474,27159.32632,31258.91409
323,38.45238095,27508.27,27131.20408,28298.94326,28596.91667,28959.13986,28940.91089,28251.94554,28374.48052,27136.96842,31194.2268
324,38.57142857,27339.97,27112.38776,27817.56738,28520.66667,28468.66434,29144.60396,28681.4703,28458.58442,27128.84211,30758.11684
325,38.69047619,27535.5,27246.22449,28011.04965,28598.125,28921.0979,28630.81188,28297.36139,28204.61688,26988.13684,30403.02749
326,38.80952381,27228.32,27294.7551,28112.66667,28838.94167,28619.44056,28888.54455,28369.37624,28475.6526,27047.81053,30920.21993
327,38.92857143,27403.65,27191.34694,27972.05674,29426.09167,28567.74126,28999.9604,28638.56436,28327.2013,27192.57895,30960.7732
328,39.04761905,27437.83,27329.44898,27848.35461,28862.76667,29043.06993,28848.32673,28199.24752,28331.75,27033.93684,30625.18557
329,39.16666667,27391.54,27277.20408,28327.55319,29650.43333,28448.81818,28497.64356,28699.64851,28508.56818,27079.66842,30517.82818
330,39.28571429,27556.34,27316.71429,28263.48227,29214.54167,28312.73427,28847.85149,28635.87624,28253.77273,27225.48421,30497.02749
331,39.4047619,27482.15,27329.63265,28340.63121,30395.23333,29084.34965,29186.60396,28607.77723,28305.70455,27145.45263,31081.00687
332,39.52380952,27280.13,27427.14286,28020.17021,29496.13333,28856.34266,28982.9703,28645.9505,28155.0974,27111.83684,30940.01031
333,39.64285714,27320.31,27238.73469,27878.36879,30000.575,28647.46154,28307.73267,28400.55941,28420.96753,27281.01053,30700.0756
334,39.76190476,27332.05,27254.38776,28010.30496,30371.325,29446.85315,28885.91089,28722.92574,28472.25325,27153.34211,30637.05155
335,39.88095238,27488.65,27380.16327,28206.90071,30068.54167,28990.13287,29119.50495,28549.5198,28512.5487,27202.16316,30879.43299
336,40,27263.64,27282.97959,28296.14894,29944.08333,28625.94406,29226.57426,28697.0297,28250.35065,27077.60526,30548.73196
337,40.11904762,27359.5,27235.81633,28153.88652,29488.5,28722.54545,29632.06931,28539.39109,28270.82143,27060.39474,31510.03093
338,40.23809524,27458.73,27225.89796,27906.68794,29383.99167,28947.14685,29480.57426,28626.00495,28396.75649,27038.43684,31006.90722
339,40.35714286,27440.64,27080.28571,28330.73759,30297.06667,28935.32867,29429.0099,28424.70297,28538.14935,27086.48947,31613.14777
340,40.47619048,27484.23,27104.10204,28133.32624,30227.21667,28786.20979,29390.58416,28718.45545,28241.88961,27097.22105,31083.2268
341,40.5952381,27391.03,27231.85714,28212.82979,29842.5,28675.30769,29405.56436,28423.19307,28280.37987,27182.01053,31135.6701
342,40.71428571,27548.61,27446.53061,27775.1844,30139.225,28749.04895,28988.82178,28456.31188,28317.47727,27029.28947,31099.12027
343,40.83333333,27660.77,27325.28571,28191,30023.10833,28600.40559,29062.72277,28281.0198,28404.4026,27063.56316,30731.76289
